dollar_change,pct_change
8.309999999999945,0.6257483000881026
4.110000000000127,0.3075610632184089
2.5799999999999272,0.19247554889101348
-27.569999999999936,-2.052851430741387
-8.039999999999964,-0.6112023353402662
-1.300000000000182,-0.09943399112744
13.7800000000002,1.0550493836612995
7.339999999999918,0.5561111616207537
-20.8900000000001,-1.5739666370307992
2.1100000000001273,0.16152120827050975
22.529999999999973,1.7218978325334033
-9.819999999999936,-0.737807764262155
-11.019999999999982,-0.8341217878363505
11.689999999999827,0.8922778655553243
-1.7999999999999545,-0.13617587871268544
-24.910000000000082,-1.8870926198087945
9.170000000000073,0.7080479650377169
-7.889999999999873,-0.60493145643572
-14.52000000000021,-1.1200333233055026
-24.98999999999978,-1.9494956586861178
16.839999999999918,1.339825599898159
5.490000000000009,0.43102094651885636
19.170000000000073,1.498581155556944
-4.610000000000127,-0.355057841309947
3.769999999999982,0.2913964615039788
12.120000000000118,0.9340752500886396
4.139999999999873,0.3161125788372354
-3.6099999999999,-0.2747754604962682
9.25,0.7060044726337367
8.819999999999936,0.6684654095676867
-2.4300000000000637,-0.18294610994835647
6.580000000000155,0.49629288822852224
0.459999999999809,0.03452390780613879
-0.23999999999978172,-0.018006257174352225
2.9099999999998545,0.21836518763647117
-2.0299999999999727,-0.15199844257752781
-5.339999999999918,-0.40044694078034127
-3.7100000000000364,-0.279331712054931
-10.299999999999955,-0.7776754299865574
0.25,0.019023558775188576
0.10999999999989996,0.008368773822464703
5.160000000000082,0.39253872135838197
-14.539999999999964,-1.101782250242478
7.479999999999791,0.5731185926413973
17.74000000000001,1.3514954823178105
7.020000000000209,0.5276767190835807
-2.130000000000109,-0.1592666257907327
11.990000000000009,0.8979591836734802
8.420000000000073,0.6249814435438372
4.819999999999936,0.3555463759349564
3.1299999999998818,0.23006585910854138
-2.3899999999998727,-0.1752700552210551
-4.600000000000136,-0.3379321491015497
-9.299999999999955,-0.6855272662941725
-12.220000000000027,-0.9069857197993025
5.100000000000136,0.3819938581379745
6.089999999999918,0.454409789583643
10.870000000000118,0.8074040511331315
-15.080000000000155,-1.111143859235475
6.570000000000164,0.4895386266094537
-10.88000000000011,-0.8067326585845191
-8.299999999999955,-0.6204355008708529
-0.4900000000000091,-0.03685679255642782
11.700000000000045,0.8803744224894272
2.9199999999998454,0.21779992242740853
-10.329999999999927,-0.7688300089312206
-15.900000000000091,-1.1925566464407122
-1.0899999999999181,-0.08274061197688365
4.190000000000055,0.31832132980824657
5.220000000000027,0.3953137897869663
5.4099999999998545,0.4080893723268586
14.100000000000136,1.0592742844264258
-30.65000000000009,-2.2784716027356544
-1.6099999999999,-0.12247537180022361
-12.779999999999973,-0.9733879689856284
-13.990000000000009,-1.0760214127492063
-1.2300000000000182,-0.0956327701625792
-5.380000000000109,-0.4186965928370312
9.440000000000055,0.7377536028009724
-18.019999999999982,-1.3979829325058146
0.849999999999909,0.06687752757714716
16.039999999999964,1.261174842549706
-22.449999999999818,-1.7431883652852975
2.2200000000000273,0.17543582367909316
3.8599999999999,0.3045028557003393
6.8599999999999,0.539520251671255
17.160000000000082,1.3423448793767
-8.379999999999882,-0.6468445103124498
-3.6400000000001,-0.28279752008328884
-15.049999999999955,-1.1725749902609994
11.649999999999864,0.918443769955446
16.570000000000164,1.2944301226466726
10.740000000000009,0.8282755057184898
13.230000000000018,1.0119243389602461
19.029999999999973,1.4409680155076376
-1.7899999999999636,-0.1336149947375076
1.3399999999999181,0.1001584596525884
14.0,1.0453846268723588
-9.420000000000073,-0.6961174088470523
-24.309999999999945,-1.809048965619875
-5.849999999999909,-0.44335311370301556
4.079999999999927,0.31058737553666393
-8.850000000000136,-0.671614607048554
7.270000000000209,0.5554409528830462
-10.700000000000045,-0.8129834212165954
21.289999999999964,1.630867753401155
-0.8900000000001,-0.06708222471791814
17.960000000000036,1.3546129246364558
1.2200000000000273,0.09078731954159647
-7.589999999999918,-0.5643038765222763
-5.490000000000009,-0.41048877324421085
-27.049999999999955,-2.0308722615132724
-4.220000000000027,-0.3233989071875776
-8.3900000000001,-0.6450521654224439
-5.339999999999918,-0.4132231404958664
-32.8900000000001,-2.5556747012292824
6.289999999999964,0.5015748973326462
-60.26999999999998,-4.782042940793751
-0.6899999999998272,-0.05749664602896498
-79.92000000000007,-6.663442778769035
53.069999999999936,4.740678541439625
-51.76999999999998,-4.4152388425029665
51.88000000000011,4.629001748813311
6.169999999999845,0.526163187337958
25.680000000000064,2.1784681161510333
-11.730000000000018,-0.9738561548871316
1.1300000000001091,0.0947382541332864
-53.24000000000001,-4.459372303981102
-17.12000000000012,-1.5008986104414257
0.2899999999999636,0.025811504810735464
38.52999999999997,3.428484988699254
15.25,1.3119972469565866
-18.329999999999927,-1.556555706521734
17.529999999999973,1.5121585135473126
33.27999999999997,2.8280081577158445
2.8400000000001455,0.23469522676187182
5.970000000000027,0.4922006397783951
-14.470000000000027,-1.18714568172682
-30.450000000000045,-2.5281878414506576
-8.730000000000018,-0.7436305868122717
33.37999999999988,2.8646459098554677
-12.7199999999998,-1.0612204034639694
-31.670000000000073,-2.6705455771987574
8.039999999999964,0.6965682749538571
10.599999999999909,0.9120083973603199
15.810000000000173,1.347975478953356
20.429999999999836,1.7187131944677914
6.900000000000091,0.5706676811869871
-11.920000000000073,-0.9802550965863799
-2.0,-0.16610054065725466
-35.32999999999993,-2.9390478250380547
-37.200000000000045,-3.188316363262367
6.870000000000118,0.6082014235631705
26.519999999999982,2.333623716374955
12.430000000000064,1.0688335698009421
-24.320000000000164,-2.06911807245318
